"Year","Tournament/Event","Category","Winner","Runner-up","Semi-finalists","Quarter-finalists/Other Rounds","Currency","Source URL","Notes"
"2024","China Open (Super 1000)","MD","148,000.00","70,000.00","28,000.00","QF: 12,500.00; R16: 6,500.00; R32: 2,000.00","USD","https://system.bwfbadminton.com/documents/folder_1_81/Statutes/CHAPTER-5---TECHNICAL-REGULATIONS/Section%205.3.5%20-%20Distribution%20of%20Prize%20Money.pdf","Total purse published: 2,000,000. Round payouts computed from BWF Statutes Section 5.3.5 Table 2 (Grade 2, Level 2 & 3)."
"2024","China Open (Super 1000)","WD","148,000.00","70,000.00","28,000.00","QF: 12,500.00; R16: 6,500.00; R32: 2,000.00","USD","https://system.bwfbadminton.com/documents/folder_1_81/Statutes/CHAPTER-5---TECHNICAL-REGULATIONS/Section%205.3.5%20-%20Distribution%20of%20Prize%20Money.pdf","Total purse published: 2,000,000. Round payouts computed from BWF Statutes Section 5.3.5 Table 2 (Grade 2, Level 2 & 3)."
"2024","China Open (Super 1000)","XD","148,000.00","70,000.00","28,000.00","QF: 12,500.00; R16: 6,500.00; R32: 2,000.00","USD","https://system.bwfbadminton.com/documents/folder_1_81/Statutes/CHAPTER-5---TECHNICAL-REGULATIONS/Section%205.3.5%20-%20Distribution%20of%20Prize%20Money.pdf","Total purse published: 2,000,000. Round payouts computed from BWF Statutes Section 5.3.5 Table 2 (Grade 2, Level 2 & 3)."
"2024","World Tour Finals","MS","200,000.00","100,000.00","50,000.00","3rd in Group: 27,500.00; 4th in Group: 15,000.00","USD","https://system.bwfbadminton.com/documents/folder_1_81/Statutes/CHAPTER-5---TECHNICAL-REGULATIONS/Section%205.3.5%20-%20Distribution%20of%20Prize%20Money.pdf","Total purse published (season source): 2,500,000. Round payouts computed from BWF Statutes Section 5.3.5 Table 1 (Grade 2, Level 1)."
"2024","World Tour Finals","WS","200,000.00","100,000.00","50,000.00","3rd in Group: 27,500.00; 4th in Group: 15,000.00","USD","https://system.bwfbadminton.com/documents/folder_1_81/Statutes/CHAPTER-5---TECHNICAL-REGULATIONS/Section%205.3.5%20-%20Distribution%20of%20Prize%20Money.pdf","Total purse published (season source): 2,500,000. Round payouts computed from BWF Statutes Section 5.3.5 Table 1 (Grade 2, Level 1)."
"2024","World Tour Finals","MD","210,000.00","100,000.00","50,000.00","3rd in Group: 32,500.00; 4th in Group: 17,500.00","USD","https://system.bwfbadminton.com/documents/folder_1_81/Statutes/CHAPTER-5---TECHNICAL-REGULATIONS/Section%205.3.5%20-%20Distribution%20of%20Prize%20Money.pdf","Total purse published (season source): 2,500,000. Round payouts computed from BWF Statutes Section 5.3.5 Table 1 (Grade 2, Level 1)."
"2024","World Tour Finals","WD","210,000.00","100,000.00","50,000.00","3rd in Group: 32,500.00; 4th in Group: 17,500.00","USD","https://system.bwfbadminton.com/documents/folder_1_81/Statutes/CHAPTER-5---TECHNICAL-REGULATIONS/Section%205.3.5%20-%20Distribution%20of%20Prize%20Money.pdf","Total purse published (season source): 2,500,000. Round payouts computed from BWF Statutes Section 5.3.5 Table 1 (Grade 2, Level 1)."
"2024","World Tour Finals","XD","210,000.00","100,000.00","50,000.00","3rd in Group: 32,500.00; 4th in Group: 17,500.00","USD","https://system.bwfbadminton.com/documents/folder_1_81/Statutes/CHAPTER-5---TECHNICAL-REGULATIONS/Section%205.3.5%20-%20Distribution%20of%20Prize%20Money.pdf","Total purse published (season source): 2,500,000. Round payouts computed from BWF Statutes Section 5.3.5 Table 1 (Grade 2, Level 1)."
"2024","Paris 2024 Olympic Badminton","MS","N/A","N/A","N/A","N/A","N/A","https://olympics.com/en/paris-2024/sports/badminton","No official Olympic prize-money payout by round from IOC/Paris 2024 (medal event, no standard BWF purse)."
"2024","Paris 2024 Olympic Badminton","WS","N/A","N/A","N/A","N/A","N/A","https://olympics.com/en/paris-2024/sports/badminton","No official Olympic prize-money payout by round from IOC/Paris 2024 (medal event, no standard BWF purse)."
"2024","Paris 2024 Olympic Badminton","MD","N/A","N/A","N/A","N/A","N/A","https://olympics.com/en/paris-2024/sports/badminton","No official Olympic prize-money payout by round from IOC/Paris 2024 (medal event, no standard BWF purse)."
"2024","Paris 2024 Olympic Badminton","WD","N/A","N/A","N/A","N/A","N/A","https://olympics.com/en/paris-2024/sports/badminton","No official Olympic prize-money payout by round from IOC/Paris 2024 (medal event, no standard BWF purse)."
"2024","Paris 2024 Olympic Badminton","XD","N/A","N/A","N/A","N/A","N/A","https://olympics.com/en/paris-2024/sports/badminton","No official Olympic prize-money payout by round from IOC/Paris 2024 (medal event, no standard BWF purse)."
